Time [s]	Pressure [MPa]
1.592020e-02 	 -7.680550e-07
1.594020e-02 	 -7.573280e-07
1.596020e-02 	 -7.467320e-07
1.598020e-02 	 -7.362640e-07
1.600020e-02 	 -7.259230e-07
1.602020e-02 	 -7.157110e-07
1.604020e-02 	 -7.056230e-07
1.606020e-02 	 -6.956590e-07
1.608020e-02 	 -6.858200e-07
1.610020e-02 	 -6.761020e-07
1.612020e-02 	 -6.665060e-07
1.614020e-02 	 -6.570850e-07
