Time [s]	Pressure [MPa]
1.542000e-02 	 -1.785260e-05
1.544000e-02 	 -1.772400e-05
1.546000e-02 	 -1.759570e-05
1.548000e-02 	 -1.746770e-05
1.550000e-02 	 -1.734000e-05
1.552000e-02 	 -1.721260e-05
1.554000e-02 	 -1.708570e-05
1.556000e-02 	 -1.695910e-05
1.558000e-02 	 -1.683290e-05
1.560000e-02 	 -1.670700e-05
1.562000e-02 	 -1.658160e-05
1.564000e-02 	 -1.645660e-05
1.566000e-02 	 -1.633200e-05
1.568000e-02 	 -1.620790e-05
1.570000e-02 	 -1.608420e-05
1.572000e-02 	 -1.596100e-05
1.574020e-02 	 -1.583820e-05
1.576020e-02 	 -1.571590e-05
1.578020e-02 	 -1.559410e-05
1.580020e-02 	 -1.547280e-05
1.582020e-02 	 -1.535190e-05
1.584020e-02 	 -1.523160e-05
1.586020e-02 	 -1.511180e-05
1.588020e-02 	 -1.499260e-05
1.590020e-02 	 -1.487380e-05
1.592020e-02 	 -1.475560e-05
1.594020e-02 	 -1.463790e-05
1.596020e-02 	 -1.452080e-05
1.598020e-02 	 -1.440430e-05
1.600020e-02 	 -1.428830e-05
1.602020e-02 	 -1.417280e-05
1.604020e-02 	 -1.405800e-05
1.606020e-02 	 -1.394370e-05
1.608020e-02 	 -1.383000e-05
1.610020e-02 	 -1.371680e-05
1.612020e-02 	 -1.360430e-05
1.614020e-02 	 -1.349300e-05
