Time [s]	Pressure [MPa]
8.40006E-03	0.
8.42005E-03	0.
8.44005E-03	0.
8.46005E-03	0.
8.48005E-03	0.
8.50004E-03	0.
8.52004E-03	0.
8.54004E-03	0.
8.56003E-03	0.
8.58003E-03	0.
8.60003E-03	0.
8.62003E-03	0.
8.64002E-03	0.
8.66002E-03	0.
8.68002E-03	0.
8.70002E-03	0.
8.72001E-03	0.
8.74001E-03	0.
8.76001E-03	0.
8.78001E-03	0.
8.8E-03	0.
8.82E-03	0.
8.84022E-03	0.
8.86022E-03	0.
8.88022E-03	0.
8.90022E-03	0.
8.92021E-03	0.
8.94021E-03	0.
8.96021E-03	0.
8.98021E-03	0.
9.0002E-03	0.
9.0202E-03	0.
9.0402E-03	0.
9.0602E-03	0.
9.08019E-03	0.
9.10019E-03	0.
9.12019E-03	0.
9.14019E-03	0.
9.16018E-03	0.
9.18018E-03	0.
9.20018E-03	0.
9.22017E-03	0.
9.24017E-03	0.
9.26017E-03	0.
9.28017E-03	0.
9.30016E-03	0.
9.32016E-03	0.
9.34016E-03	0.
9.36016E-03	0.
9.38015E-03	0.
9.40015E-03	0.
9.42015E-03	0.
9.44015E-03	0.
9.46014E-03	0.
9.48014E-03	0.
9.50014E-03	0.
9.52013E-03	0.
9.54013E-03	0.
9.56013E-03	0.
9.58013E-03	0.
9.60012E-03	0.
9.62012E-03	0.
9.64012E-03	0.
9.66012E-03	0.
9.68011E-03	0.
9.70011E-03	0.
9.72011E-03	0.
9.74011E-03	0.
9.7601E-03	0.
9.7801E-03	0.
9.8001E-03	0.
9.8201E-03	0.
9.84009E-03	0.
9.86009E-03	0.
9.88009E-03	0.
9.90008E-03	0.
9.92008E-03	0.
9.94008E-03	0.
9.96008E-03	0.
9.98007E-03	0.
10.0001E-03	0.
10.0201E-03	0.
10.0401E-03	0.
10.0601E-03	0.
10.0801E-03	0.
10.1001E-03	0.
10.1201E-03	0.
10.1401E-03	0.
10.1601E-03	0.
10.18E-03	0.
10.2E-03	0.
10.22E-03	0.
10.24E-03	0.
10.26E-03	0.
10.28E-03	0.
10.3E-03	0.
10.32E-03	0.
10.34E-03	0.
10.36E-03	0.
10.38E-03	0.
10.4E-03	0.
10.42E-03	0.
10.44E-03	0.
10.46E-03	0.
10.48E-03	0.
10.5E-03	0.
10.52E-03	0.
10.54E-03	0.
10.5602E-03	0.
10.5802E-03	0.
10.6002E-03	0.
10.6202E-03	0.
10.6402E-03	0.
10.6602E-03	0.
10.6802E-03	0.
10.7002E-03	0.
10.7202E-03	0.
10.7402E-03	0.
10.7602E-03	0.
10.7802E-03	0.
10.8002E-03	0.
10.8202E-03	0.
10.8402E-03	0.
10.8602E-03	0.
10.8802E-03	0.
10.9002E-03	0.
10.9202E-03	0.
10.9402E-03	0.
10.9602E-03	0.
10.9802E-03	0.
11.0002E-03	0.
11.0202E-03	0.
11.0402E-03	0.
11.0602E-03	0.
11.0802E-03	0.
11.1002E-03	0.
11.1202E-03	0.
11.1401E-03	0.
11.1601E-03	0.
11.1801E-03	0.
11.2001E-03	0.
11.2201E-03	0.
11.2401E-03	0.
11.2601E-03	0.
11.2801E-03	0.
11.3001E-03	0.
11.3201E-03	0.
11.3401E-03	0.
11.3601E-03	0.
11.3801E-03	0.
11.4001E-03	0.
11.4201E-03	0.
11.4401E-03	0.
11.4601E-03	0.
11.4801E-03	0.
11.5001E-03	0.
11.5201E-03	0.
11.5401E-03	0.
11.5601E-03	0.
11.5801E-03	0.
11.6001E-03	0.
11.6201E-03	0.
11.6401E-03	0.
11.6601E-03	0.
11.6801E-03	0.
11.7001E-03	0.
11.7201E-03	0.
11.7401E-03	0.
11.7601E-03	0.
11.7801E-03	0.
11.8001E-03	0.
11.8201E-03	0.
11.8401E-03	0.
11.8601E-03	0.
11.8801E-03	0.
11.9E-03	0.
11.92E-03	0.
11.94E-03	0.
11.96E-03	0.
11.98E-03	0.
12.E-03	0.
12.02E-03	0.
12.04E-03	0.
12.06E-03	0.
12.08E-03	0.
12.1E-03	0.
12.12E-03	0.
12.14E-03	0.
12.16E-03	0.
12.18E-03	0.
12.2E-03	0.
12.22E-03	0.
12.24E-03	0.
12.26E-03	0.
12.2802E-03	0.
12.3002E-03	0.
12.3202E-03	0.
12.3402E-03	0.
12.3602E-03	0.
12.3802E-03	0.
12.4002E-03	0.
12.4202E-03	0.
12.4402E-03	0.
12.4602E-03	0.
12.4802E-03	0.
12.5002E-03	0.
12.5202E-03	0.
12.5402E-03	0.
12.5602E-03	0.
12.5802E-03	0.
12.6002E-03	0.
12.6202E-03	0.
12.6402E-03	0.
12.6602E-03	0.
12.6802E-03	0.
12.7002E-03	0.
12.7202E-03	0.
12.7402E-03	0.
12.7602E-03	0.
12.7802E-03	0.
12.8002E-03	0.
12.8202E-03	0.
12.8402E-03	0.
12.8601E-03	0.
12.8801E-03	0.
12.9001E-03	0.
12.9201E-03	0.
12.9401E-03	0.
12.9601E-03	0.
12.9801E-03	0.
13.0001E-03	0.
13.0201E-03	0.
13.0401E-03	0.
13.0601E-03	0.
13.0801E-03	0.
13.1001E-03	0.
13.1201E-03	0.
13.1401E-03	0.
13.1601E-03	0.
13.1801E-03	0.
13.2001E-03	0.
13.2201E-03	0.
13.2401E-03	0.
13.2601E-03	0.
13.2801E-03	0.
13.3001E-03	0.
13.3201E-03	0.
13.3401E-03	0.
13.3601E-03	0.
13.3801E-03	0.
13.4001E-03	0.
13.4201E-03	0.
13.4401E-03	0.
13.4601E-03	0.
13.4801E-03	0.
13.5001E-03	0.
13.5201E-03	0.
13.5401E-03	0.
13.5601E-03	0.
13.5801E-03	0.
13.6001E-03	0.
13.62E-03	0.
13.64E-03	0.
13.66E-03	0.
13.68E-03	0.
13.7E-03	0.
13.72E-03	0.
13.74E-03	0.
13.76E-03	0.
13.78E-03	0.
13.8E-03	0.
13.82E-03	0.
13.84E-03	0.
13.86E-03	0.
13.88E-03	0.
13.9E-03	0.
13.92E-03	0.
13.94E-03	0.
13.96E-03	0.
13.98E-03	0.
14.0002E-03	0.
14.0202E-03	0.
14.0402E-03	0.
14.0602E-03	0.
14.0802E-03	0.
14.1002E-03	0.
14.1202E-03	0.
14.1402E-03	0.
14.1602E-03	0.
14.1802E-03	0.
14.2002E-03	0.
14.2202E-03	0.
14.2402E-03	0.
14.2602E-03	0.
14.2802E-03	0.
14.3002E-03	0.
14.3202E-03	0.
14.3402E-03	0.
14.3602E-03	0.
14.3802E-03	0.
14.4002E-03	0.
14.4202E-03	0.
14.4402E-03	0.
14.4602E-03	0.
14.4802E-03	0.
14.5002E-03	0.
14.5202E-03	0.
14.5402E-03	0.
14.5602E-03	0.
14.5801E-03	0.
14.6001E-03	0.
14.6201E-03	0.
14.6401E-03	0.
14.6601E-03	0.
14.6801E-03	0.
14.7001E-03	0.
14.7201E-03	0.
14.7401E-03	0.
14.7601E-03	0.
14.7801E-03	0.
14.8001E-03	0.
14.8201E-03	0.
14.8401E-03	0.
14.8601E-03	0.
14.8801E-03	0.
14.9001E-03	0.
14.9201E-03	0.
14.9401E-03	0.
14.9601E-03	0.
14.9801E-03	0.
15.0001E-03	0.
15.0201E-03	0.
15.0401E-03	0.
15.0601E-03	0.
15.0801E-03	0.
15.1001E-03	0.
15.1201E-03	0.
15.1401E-03	0.
15.1601E-03	0.
15.1801E-03	0.
15.2001E-03	0.
15.2201E-03	0.
15.2401E-03	0.
15.2601E-03	0.
15.2801E-03	0.
15.3001E-03	0.
15.3201E-03	0.
15.34E-03	0.
15.36E-03	0.
15.38E-03	0.
15.4E-03	0.
15.42E-03	1.23206
15.44E-03	1.22451
15.46E-03	1.217
15.48E-03	1.20954
15.5E-03	1.20213
15.52E-03	1.19476
15.54E-03	1.18743
15.56E-03	1.18015
15.58E-03	1.17291
15.6E-03	1.16571
15.62E-03	1.15856
15.64E-03	1.15145
15.66E-03	1.14438
15.68E-03	1.13736
15.7E-03	1.13037
15.72E-03	1.12343
15.7402E-03	1.11645
15.7602E-03	1.1096
15.7802E-03	1.10278
15.8002E-03	1.096
15.8202E-03	1.08927
15.8402E-03	1.08257
15.8602E-03	1.07591
15.8802E-03	1.0693
15.9002E-03	1.06272
15.9202E-03	1.05619
15.9402E-03	1.04969
15.9602E-03	1.04323
15.9802E-03	1.03681
16.0002E-03	1.03043
16.0202E-03	1.02409
16.0402E-03	1.01778
16.0602E-03	1.01151
16.0802E-03	1.00528
16.1002E-03	999.09E-03
16.1202E-03	992.935E-03
16.1402E-03	986.816E-03
16.1602E-03	980.734E-03
16.1802E-03	974.689E-03
16.2002E-03	968.68E-03
16.2202E-03	962.707E-03
16.2402E-03	956.769E-03
16.2602E-03	950.868E-03
16.2802E-03	945.002E-03
16.3001E-03	939.17E-03
16.3201E-03	933.375E-03
16.3401E-03	927.614E-03
16.3601E-03	921.887E-03
16.3801E-03	916.195E-03
16.4001E-03	910.536E-03
16.4201E-03	904.912E-03
16.4401E-03	899.322E-03
16.4601E-03	893.765E-03
16.4801E-03	888.242E-03
16.5001E-03	882.752E-03
16.5201E-03	877.295E-03
16.5401E-03	871.87E-03
16.5601E-03	866.478E-03
16.5801E-03	861.119E-03
16.6001E-03	855.792E-03
16.6201E-03	850.497E-03
16.6401E-03	845.234E-03
16.6601E-03	840.002E-03
16.6801E-03	834.802E-03
16.7001E-03	829.633E-03
16.7201E-03	824.495E-03
16.7401E-03	819.389E-03
16.7601E-03	814.313E-03
16.7801E-03	809.267E-03
16.8001E-03	804.252E-03
16.8201E-03	799.267E-03
16.8401E-03	794.312E-03
16.8601E-03	789.387E-03
16.8801E-03	784.491E-03
16.9001E-03	779.625E-03
16.9201E-03	774.789E-03
16.9401E-03	769.981E-03
16.9601E-03	765.203E-03
16.9801E-03	760.453E-03
17.0001E-03	755.732E-03
17.0201E-03	751.039E-03
17.0401E-03	746.375E-03
17.06E-03	741.739E-03
17.08E-03	737.131E-03
17.1E-03	732.55E-03
17.12E-03	727.997E-03
17.14E-03	723.472E-03
17.16E-03	718.974E-03
17.18E-03	714.503E-03
17.2E-03	710.059E-03
17.22E-03	705.642E-03
17.24E-03	701.251E-03
17.26E-03	696.887E-03
17.28E-03	692.55E-03
17.3E-03	688.239E-03
17.32E-03	683.953E-03
17.34E-03	679.694E-03
17.36E-03	675.46E-03
17.38E-03	671.252E-03
17.4E-03	667.069E-03
17.42E-03	662.911E-03
17.4402E-03	658.733E-03
17.4602E-03	654.625E-03
17.4802E-03	650.543E-03
17.5002E-03	646.486E-03
17.5202E-03	642.452E-03
17.5402E-03	638.444E-03
17.5602E-03	634.46E-03
17.5802E-03	630.499E-03
17.6002E-03	626.563E-03
17.6202E-03	622.651E-03
17.6402E-03	618.762E-03
17.6602E-03	614.897E-03
17.6802E-03	611.055E-03
17.7002E-03	607.236E-03
17.7202E-03	603.441E-03
17.7402E-03	599.668E-03
17.7602E-03	595.919E-03
17.7802E-03	592.192E-03
17.8002E-03	588.488E-03
17.8202E-03	584.806E-03
17.8402E-03	581.146E-03
17.8602E-03	577.509E-03
17.8802E-03	573.894E-03
17.9002E-03	570.3E-03
17.9202E-03	566.729E-03
17.9402E-03	563.179E-03
17.9602E-03	559.651E-03
17.9802E-03	556.144E-03
18.0002E-03	552.658E-03
18.0201E-03	549.193E-03
18.0401E-03	545.75E-03
18.0601E-03	542.327E-03
18.0801E-03	538.925E-03
18.1001E-03	535.544E-03
18.1201E-03	532.184E-03
18.1401E-03	528.844E-03
18.1601E-03	525.523E-03
18.1801E-03	522.224E-03
18.2001E-03	518.944E-03
18.2201E-03	515.684E-03
18.2401E-03	512.444E-03
18.2601E-03	509.224E-03
18.2801E-03	506.023E-03
18.3001E-03	502.842E-03
18.3201E-03	499.68E-03
18.3401E-03	496.538E-03
18.3601E-03	493.414E-03
18.3801E-03	490.31E-03
18.4001E-03	487.224E-03
18.4201E-03	484.157E-03
18.4401E-03	481.109E-03
18.4601E-03	478.079E-03
18.4801E-03	475.068E-03
18.5001E-03	472.075E-03
18.5201E-03	469.101E-03
18.5401E-03	466.144E-03
18.5601E-03	463.206E-03
18.5801E-03	460.285E-03
18.6001E-03	457.382E-03
18.6201E-03	454.497E-03
18.6401E-03	451.63E-03
18.6601E-03	448.78E-03
18.6801E-03	445.947E-03
18.7001E-03	443.132E-03
18.7201E-03	440.333E-03
18.7401E-03	437.552E-03
18.7601E-03	434.788E-03
18.78E-03	432.041E-03
18.8E-03	429.31E-03
18.82E-03	426.596E-03
18.84E-03	423.899E-03
18.86E-03	421.218E-03
18.88E-03	418.554E-03
18.9E-03	415.906E-03
18.92E-03	413.274E-03
18.94E-03	410.658E-03
18.96E-03	408.058E-03
18.98E-03	405.474E-03
19.E-03	402.906E-03
19.02E-03	400.353E-03
19.04E-03	397.816E-03
19.06E-03	395.294E-03
19.08E-03	392.788E-03
19.1E-03	390.298E-03
19.12E-03	387.822E-03
19.14E-03	385.362E-03
19.1602E-03	382.889E-03
19.1802E-03	380.459E-03
19.2002E-03	378.044E-03
19.2202E-03	375.643E-03
19.2402E-03	373.258E-03
19.2602E-03	370.887E-03
19.2802E-03	368.53E-03
19.3002E-03	366.188E-03
19.3202E-03	363.86E-03
19.3402E-03	361.546E-03
19.3602E-03	359.247E-03
19.3802E-03	356.962E-03
19.4002E-03	354.69E-03
19.4202E-03	352.433E-03
19.4402E-03	350.189E-03
19.4602E-03	347.96E-03
19.4802E-03	345.744E-03
19.5002E-03	343.541E-03
19.5202E-03	341.352E-03
19.5402E-03	339.177E-03
19.5602E-03	337.015E-03
19.5802E-03	334.866E-03
19.6002E-03	332.73E-03
19.6202E-03	330.607E-03
19.6402E-03	328.498E-03
19.6602E-03	326.401E-03
19.6802E-03	324.318E-03
19.7002E-03	322.247E-03
19.7202E-03	320.189E-03
19.7401E-03	318.143E-03
19.7601E-03	316.11E-03
19.7801E-03	314.09E-03
19.8001E-03	312.082E-03
19.8201E-03	310.086E-03
19.8401E-03	308.103E-03
19.8601E-03	306.132E-03
19.8801E-03	304.173E-03
19.9001E-03	302.226E-03
19.9201E-03	300.291E-03
19.9401E-03	298.368E-03
19.9601E-03	296.456E-03
19.9801E-03	294.557E-03
20.E-03	292.68E-03
